Survived,Sex,Type,Big_Family,Baby,Elder,Pclass_1,Pclass_2,Pclass_3,Title_Master,Title_Military,Title_Miss,Title_Mr,Title_Mrs,Title_Other,Title_Royal,Family_Survival_0.0,Family_Survival_0.5,Family_Survival_1.0,Age,Fare
0.0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1.3036089016291965,-1.0890232082415452
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.488286296380505,0.8708859776353277
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.51876714568415
1.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-1.9128557236227617,-0.7336134241137432
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5538314343203653
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.38022192787265346,-0.4495613128495147
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.07242626995380579,-0.5769000452652437
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.5431650458838896,-0.07092605122240897
0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.604724177467659,-0.3628233356967717
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1.3036089016291965,0.8302852223723416
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.13398540153757532,-0.31391788049362945
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.17381025638127234,-0.5689053874561867
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.604724177467659,-0.5338410988199714
1.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-1.8359068091430497,-0.6354943170652351
0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-1.4049928880566631,-0.6562560669156257
0.0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-1.0890232082415452
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.1189315068778878,-0.49477579030147645
1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1.9192002174668918,-0.3812782244526745
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.4200467827163505,2.2726897997116917
0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-1.7127885459755108,-0.7130351158575863
1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.19554453312134484,2.232856767820951
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.6114045595480442,1.1034175759597022
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.11225112479750282,-0.49477579030147645
1.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-1.4049928880566631,-0.6977795666164069
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,0.38490970104838906
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.6662833090514286,-0.5538314343203653
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.4267271647967354,1.1624732199785912
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2.4116732701370482,2.5653548075583
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.6662833090514286,-0.49477579030147645
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1.3036089016291965,-0.5553705720426076
1.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1.365168033212966,1.7997832753416836
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.3036089016291965,-0.531685567813282
0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.4200467827163505,0.7755357190631635
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.48160591430012,-0.5135407211884784
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.9125198353865067,-0.4495613128495147
0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.6662833090514286,-0.5169216568085598
0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.7127885459755108,-0.525839059055412
0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.31866279628888394,-0.3812782244526745
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.9740789669702763,1.0394406282725728
0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.8509607038027373,1.5906266391155357
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.07242626995380579,-0.4492537313702497
1.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,0.8708859776353277
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.2353693879650419,-0.5347613826059325
1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.35848765113258096,-0.5677113561536797
1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.17381025638127234,-0.5169216568085598
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.49477579030147645
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.25710366470511437,0.8515083444416298
1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1.365168033212966,1.1034175759597022
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.48160591430012,-0.5356865876955617
0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.9342541121265793,1.4223771093057211
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.13398540153757532,-0.31391788049362945
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.3036089016291965,-0.49477579030147656
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.25710366470511437,-0.12936899293460186
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.010867138370036248,-0.5061587656861173
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.11225112479750282,0.6365088904353626
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.604724177467659,-0.5061587656861173
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5556769231959556
1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.7495767173752707,1.050976164070929
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5553668810648564
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5341197568320772,-0.5169216568085598
1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1.1189315068778878,-0.31391788049362945
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.3036089016291965,3.0038872561315637
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.441781059456423,-0.5040032346794279
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.5431650458838896,-0.24009832547001841
1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1.8359068091430497,-0.4492537313702497
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5553668810648564
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.9125198353865067,-0.5553668810648564
1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.8355709209067949,-0.5388632892134111
0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.11225112479750282,-0.4495613128495147
1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1.528111151224202,-0.44310210178494874
0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.8111358489590402,0.8708859776353277
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.11225112479750282,1.5297255062210564
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.3036089016291965,-0.5538314343203653
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.604724177467659,2.565044765427201
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.25710366470511437,1.5315709950966465
0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-1.4049928880566631,-0.7592079820467688
0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-1.281874624889124,-0.7592079820467688
1.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.010867138370036248,-0.12936899293460186
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.1189315068778878,1.5297255062210564
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.9807593490506614,0.8302852223723416
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.7894015722189677,-0.12936899293460186
1.0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.0656996267267373
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.07242626995380579,-0.5839744192883398
1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-1.4665520196404325,-0.41080604646211893
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.9125198353865067,0.9573157581458471
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.29692851954881144,-0.12936899293460186
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5110751480506898
1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.604724177467659,-0.5556769231959556
1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.604724177467659,-0.5150761679329695
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.8576410858831223,0.8708859776353277
1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.9958132437103487,1.8342311706934518
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.3036089016291965,2.270135643107875
1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.441781059456423,0.8708859776353277
1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.25710366470511437,-0.44679307953612935
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5169216568085598
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5033401910401926,-0.5061587656861173
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.2353693879650419,-0.09245921542279635
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.49477579030147645
0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.7127885459755108,-0.49477579030147645
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.48160591430012,-0.49477579030147656
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.7894015722189677,-0.5061587656861173
0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-0.17381025638127234,-0.7778737838170248
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5553668810648564
1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.010867138370036248,-0.5092296591750995
1.0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1.8576410858831223,-0.31391788049362945
1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1.3036089016291965,0.8110626102441932
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.25710366470511437,0.8588902999439908
1.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.7127885459755108,-0.5169216568085598
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.9740789669702763,-0.49477579030147645
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.7894015722189677,-0.5538314343203653
1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.13398540153757532,-0.12936899293460186
1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.441781059456423,0.974233354668383
0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.8355709209067949,-0.5553705720426076
1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.010867138370036248,-0.5040032346794279
1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.4200467827163505,0.018270117112620197
1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.441781059456423,0.9573157581458471
0.0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1.365168033212966,-0.12936899293460186
0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.25710366470511437,1.8729864370808476
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.4458703350983341
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.8509607038027373,0.8708859776353277
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.9342541121265793,0.018270117112620197
1.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.7345228227155831,1.8342311706934518
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.604724177467659,-0.49477579030147645
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.49477579030147645
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.19554453312134484,-0.5630588786983167
1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1.242049770045427,1.7997832753416836
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.9342541121265793,-0.5538314343203653
0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.7127885459755108,-0.5169216568085598
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.31866279628888394,-0.12936899293460186
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.25710366470511437,-0.49477579030147656
1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1.7127885459755108,-0.27700810298182393
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.0573723752941184,-1.0890232082415452
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5556769231959556
1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.0573723752941184,1.0122208976835334
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.48160591430012,-0.09245921542279635
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5061587656861173
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.3036089016291965,0.47595135825900853
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.7495767173752707,-0.49477579030147645
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.19554453312134484,0.8708859776353277
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.25710366470511437,-0.5150761679329695
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.11225112479750282,-0.5061587656861173
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.29692851954881144,1.1624732199785912
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.604724177467659,-0.3216836976821133
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.5033401910401926,2.687154612695424
0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.441781059456423,-0.7592079820467688
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5685953453250875
1.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-1.7127885459755108,-0.5169216568085598
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5169216568085598
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.19554453312134484,-0.49477579030147645
1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.48160591430012,-0.12936899293460186
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.13398540153757532,-0.7346893441282124
0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-0.35848765113258096,-0.49477579030147645
1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1.7127885459755108,-0.3692825467613377
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.35848765113258096,-0.31391788049362945
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.29692851954881144,-0.555521902130406
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.6264584542077316,0.8507406210693842
1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.7278424406351982,-0.7016747784698194
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.6662833090514286,-0.5092296591750995
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.6662833090514286,-0.49477579030147645
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.7960819542993527,1.2968838657655821
0.0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1.5498454279642746,-0.17735170369994907
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.6662833090514286,0.8292591305575131
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.35848765113258096,-0.5061587656861173
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5181544433774541
1.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2.965705454390974,1.1255634424667857
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.1804906384616574,-0.5682853031939884
1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.010867138370036248,1.1624732199785912
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-1.0890232082415452
0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-1.4049928880566631,-0.7457622773817539
1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.2353693879650419,-0.12936899293460186
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.010867138370036248,-0.5040032346794279
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.050691993213733286,-0.44310210178494874
0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.564899322623962,-0.670492695384465
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.3036089016291965,-0.49477579030147645
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.7278424406351982,-0.5092296591750995
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.48160591430012,1.468824373326577
0.0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-1.8359068091430497,-0.7457622773817539
1.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.3036089016291965,-0.5677113561536797
1.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-1.9128557236227617,-0.7336134241137432
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.9958132437103487,0.7990152588643401
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.7894015722189677,-0.5061587656861173
1.0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.488286296380505,1.5315709950966465
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.531685567813282
1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.5431650458838896,-0.531685567813282
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5061587656861173
1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.8509607038027373,-0.24009832547001841
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.6662833090514286,-0.46648075486092644
1.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.7127885459755108,-0.5110751480506898
0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.8509607038027373,-0.5907412118321708
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.48160591430012,-0.31391788049362945
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5061587656861173
0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.010867138370036248,-0.5169216568085598
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.5431650458838896,-0.12936899293460186
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.6114045595480442,1.6982801568583012
1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1.1189315068778878,3.843968556211262
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5033401910401926,-0.5556769231959556
0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.9342541121265793,0.7998346559251018
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.25710366470511437,-0.5356865876955617
1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.7278424406351982,-0.5040032346794279
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.010867138370036248,-0.31391788049362945
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.4200467827163505,-0.12936899293460186
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5150761679329695
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.6880175857915011,-0.49477579030147645
1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.8355709209067949,0.8302852223723416
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.5033401910401926,-0.12936899293460186
0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.050691993213733286,0.8302852223723416
0.0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2.3501141385532787,-0.31391788049362945
1.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.050691993213733286,-0.12936899293460186
0.0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-1.0890232082415452
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8509607038027373,-0.5150761679329695
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4508263485082353,-0.49477579030147645
1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.8509607038027373,-0.36251329356567263
0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.6880175857915011,-0.6562560669156257
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.25710366470511437,8.36595518415911
0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.7127885459755108,-0.4883165792369106
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.29692851954881144,0.7990152588643401
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.7278424406351982,-0.40803781314873355
0.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.0971972301378154,-0.6562560669156257
0.0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.7345228227155831,-0.12936899293460186
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.4200467827163505,-0.3216836976821133
0.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.0971972301378154,-0.670492695384465
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.7894015722189677,-0.3382192780074022
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8509607038027373,-0.5135407211884784
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-1.0356380985540459,2.811186844209054
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.050691993213733286,1.0148341099313691
1.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-1.7127885459755108,-0.5938157962989041
1.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.3036089016291965,-0.5677113561536797
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4200467827163505,-0.5556769231959556
0.0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.7345228227155831,0.8708859776353277
0.0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1.242049770045427,-0.09245921542279635
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.7495767173752707,-0.49477579030147645
1.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.7127885459755108,-0.5181544433774541
0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0573723752941184,0.9573157581458471
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.6264584542077316,-0.5243036123109208
1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.8509607038027373,2.270135643107875
